gridNo,featNo,weight,grid_x,grid_y,grid_z
34389,1,-338.99664,20,11,32
34389,4,-314.42392,20,11,32
34391,3,160.19026,20,11,34
34391,5,160.34596,20,11,34
34392,4,325.58673,20,11,35
34429,0,-341.7081,20,12,25
34429,2,-74.99879,20,12,25
34429,3,133.87283,20,12,25
34429,5,133.80463,20,12,25
34430,0,496.5873,20,12,26
34430,1,473.19916,20,12,26
34430,2,-43.9091,20,12,26
34430,4,220.1185,20,12,26
34431,0,281.86496,20,12,27
34431,1,197.65399,20,12,27
34431,3,542.5469,20,12,27
34431,5,542.5052,20,12,27
34432,0,-101.90632,20,12,28
34432,1,-45.595783,20,12,28
34432,3,333.37512,20,12,28
34432,5,407.10284,20,12,28
34433,4,451.08844,20,12,29
34434,0,201.63673,20,12,30
34434,1,201.69075,20,12,30
34435,0,330.0225,20,12,31
34435,1,205.33951,20,12,31
34435,2,330.13135,20,12,31
34436,1,-528.502,20,12,32
34436,3,306.2178,20,12,32
34436,4,406.70264,20,12,32
34436,5,306.2425,20,12,32
34437,0,327.0447,20,12,33
34437,4,605.6159,20,12,33
34438,0,181.83623,20,12,34
34438,2,181.82144,20,12,34
34438,3,325.68115,20,12,34
34438,5,325.77594,20,12,34
34441,1,-25.25974,20,12,37
34476,0,-146.26743,20,13,25
34476,1,448.54782,20,13,25
34476,2,379.05646,20,13,25
34476,3,459.46622,20,13,25
34476,4,-485.63678,20,13,25
34477,0,408.56274,20,13,26
34477,1,470.9576,20,13,26
34477,2,408.60736,20,13,26
34477,3,513.8672,20,13,26
34477,4,461.20447,20,13,26
34477,5,271.32172,20,13,26
34478,0,315.15762,20,13,27
34478,1,245.09993,20,13,27
34478,2,-210.21107,20,13,27
34478,3,14.902168,20,13,27
34478,4,220.47359,20,13,27
34478,5,15.034133,20,13,27
34479,0,32.12573,20,13,28
34479,1,-459.2398,20,13,28
34479,2,493.8733,20,13,28
34479,4,517.37335,20,13,28
34480,0,30.137959,20,13,29
34480,1,-462.49078,20,13,29
34480,2,-472.00427,20,13,29
34480,3,48.52472,20,13,29
34480,4,-242.1697,20,13,29
34480,5,48.514732,20,13,29
34481,0,124.09708,20,13,30
34481,1,-321.32718,20,13,30
34481,2,214.51611,20,13,30
34481,4,263.97012,20,13,30
34482,0,228.75919,20,13,31
34482,1,193.67719,20,13,31
34482,2,439.79312,20,13,31
34482,3,412.9374,20,13,31
34482,4,443.27737,20,13,31
34482,5,567.3348,20,13,31
34483,0,667.18054,20,13,32
34483,1,-510.67343,20,13,32
34483,2,641.15375,20,13,32
34483,3,303.60202,20,13,32
34483,4,-19.880743,20,13,32
34483,5,303.5538,20,13,32
34484,3,36.979713,20,13,33
34484,4,482.36356,20,13,33
34484,5,-62.415222,20,13,33
34485,0,233.46542,20,13,34
34485,1,-603.25916,20,13,34
34485,3,528.85516,20,13,34
34485,4,298.159,20,13,34
34486,4,420.5948,20,13,35
34487,3,482.4863,20,13,36
34487,5,482.47617,20,13,36
34520,1,-104.47622,20,14,22
34520,3,359.2354,20,14,22
34520,4,540.5148,20,14,22
34520,5,359.2027,20,14,22
34523,0,489.29648,20,14,25
34523,1,183.15254,20,14,25
34523,2,489.3514,20,14,25
34523,4,461.31842,20,14,25
34525,0,433.70215,20,14,27
34525,1,-248.39452,20,14,27
34525,2,933.29834,20,14,27
34525,3,95.48847,20,14,27
34525,4,163.47987,20,14,27
34525,5,95.57209,20,14,27
34526,0,390.91135,20,14,28
34526,1,125.49874,20,14,28
34526,2,360.0153,20,14,28
34526,5,-62.06297,20,14,28
34527,0,469.36716,20,14,29
34527,1,360.69986,20,14,29
34527,2,484.41675,20,14,29
34527,3,151.87987,20,14,29
34527,4,332.17078,20,14,29
34527,5,151.82745,20,14,29
34528,0,686.18884,20,14,30
34528,1,-708.8039,20,14,30
34528,2,551.381,20,14,30
34528,3,-365.57007,20,14,30
34528,4,4.0647693,20,14,30
34528,5,-461.77075,20,14,30
34529,0,167.36911,20,14,31
34529,1,147.90497,20,14,31
34529,2,537.4163,20,14,31
34529,3,621.43085,20,14,31
34529,4,-57.596767,20,14,31
34529,5,435.47162,20,14,31
34530,0,94.024475,20,14,32
34530,1,-483.40198,20,14,32
34530,2,105.92397,20,14,32
34530,3,8.302972,20,14,32
34530,4,-14.12566,20,14,32
34530,5,-58.642258,20,14,32
34531,0,60.283062,20,14,33
34531,1,706.1745,20,14,33
34531,3,37.325718,20,14,33
34531,4,-138.44186,20,14,33
34531,5,116.595184,20,14,33
34532,0,-503.95233,20,14,34
34532,1,-112.62913,20,14,34
34532,3,350.98837,20,14,34
34532,4,32.47476,20,14,34
34532,5,409.6254,20,14,34
34533,0,-430.4805,20,14,35
34533,1,-230.63898,20,14,35
34533,2,-430.42264,20,14,35
34533,3,304.3457,20,14,35
34533,4,-269.595,20,14,35
34533,5,-480.6006,20,14,35
34534,1,-537.2168,20,14,36
34535,1,-468.4424,20,14,37
34569,0,-10.756175,20,15,24
34569,1,-489.9724,20,15,24
34569,2,212.27173,20,15,24
34569,4,317.5207,20,15,24
34570,0,-113.974846,20,15,25
34570,1,227.29333,20,15,25
34570,2,259.92078,20,15,25
34570,3,475.7073,20,15,25
34570,4,972.4,20,15,25
34570,5,407.668,20,15,25
34571,0,415.8119,20,15,26
34571,1,-543.56586,20,15,26
34571,2,410.1991,20,15,26
34571,3,470.38058,20,15,26
34571,4,-45.696823,20,15,26
34571,5,-182.7164,20,15,26
34572,0,-87.508224,20,15,27
34572,1,-1000.3991,20,15,27
34572,2,-3.8569818,20,15,27
34572,3,715.52435,20,15,27
34572,4,80.3721,20,15,27
34572,5,-33.01323,20,15,27
34573,0,450.95535,20,15,28
34573,1,-445.05392,20,15,28
34573,2,632.8011,20,15,28
34573,3,8.695925,20,15,28
34573,4,97.83844,20,15,28
34573,5,-238.05273,20,15,28
34574,0,796.3758,20,15,29
34574,1,287.48672,20,15,29
34574,2,542.62604,20,15,29
34574,3,288.79797,20,15,29
34574,4,919.8022,20,15,29
34574,5,-153.73515,20,15,29
34575,0,423.73264,20,15,30
34575,1,-353.66486,20,15,30
34575,2,108.87863,20,15,30
34575,3,253.61115,20,15,30
34575,4,386.76654,20,15,30
34575,5,183.26743,20,15,30
34576,0,-173.00133,20,15,31
34576,1,-492.3142,20,15,31
34576,2,-733.0914,20,15,31
34576,3,418.42096,20,15,31
34576,4,-165.49216,20,15,31
34576,5,509.28647,20,15,31
34577,0,687.4291,20,15,32
34577,1,241.24203,20,15,32
34577,3,146.04262,20,15,32
34577,4,457.9957,20,15,32
34577,5,144.00325,20,15,32
34578,0,-418.3537,20,15,33
34578,1,122.33834,20,15,33
34578,2,-468.294,20,15,33
34578,3,470.14755,20,15,33
34578,4,451.0907,20,15,33
34578,5,470.1337,20,15,33
34580,1,146.41217,20,15,35
34580,4,-606.3194,20,15,35
34580,5,-405.64017,20,15,35
34581,0,-480.86603,20,15,36
34581,1,-677.0406,20,15,36
34581,4,-338.03503,20,15,36
34615,0,302.22925,20,16,23
34615,1,377.80148,20,16,23
34615,3,463.38214,20,16,23
34615,4,-115.39531,20,16,23
34615,5,463.2719,20,16,23
34616,0,354.84943,20,16,24
34616,1,65.987656,20,16,24
34616,3,-343.80685,20,16,24
34616,4,105.64651,20,16,24
34616,5,-343.72415,20,16,24
34617,0,158.57669,20,16,25
34617,1,533.7049,20,16,25
34617,2,425.72592,20,16,25
34617,3,26.78675,20,16,25
34617,4,-96.21406,20,16,25
34617,5,26.839394,20,16,25
34619,0,569.9201,20,16,27
34619,1,-365.50287,20,16,27
34619,2,343.66003,20,16,27
34619,3,582.76965,20,16,27
34619,4,265.17606,20,16,27
34619,5,320.31332,20,16,27
34620,0,636.8198,20,16,28
34620,1,-101.07576,20,16,28
34620,2,508.23657,20,16,28
34620,3,-93.47796,20,16,28
34620,4,303.85538,20,16,28
34620,5,237.42178,20,16,28
34621,0,419.65173,20,16,29
34621,1,478.26508,20,16,29
34621,2,444.6748,20,16,29
34621,3,-222.7169,20,16,29
34621,4,568.57324,20,16,29
34621,5,-557.19354,20,16,29
34622,0,596.3819,20,16,30
34622,1,-75.34815,20,16,30
34622,2,510.1296,20,16,30
34622,3,-135.08894,20,16,30
34622,4,330.29337,20,16,30
34622,5,-389.40265,20,16,30
34623,0,630.57526,20,16,31
34623,1,458.67245,20,16,31
34623,2,98.812744,20,16,31
34623,3,105.927216,20,16,31
34623,4,213.78737,20,16,31
34623,5,498.5717,20,16,31
34624,0,488.3323,20,16,32
34624,1,80.17008,20,16,32
34624,2,441.42267,20,16,32
34624,3,485.1673,20,16,32
34624,4,286.93607,20,16,32
34624,5,299.5862,20,16,32
34625,0,574.8552,20,16,33
34625,1,434.1547,20,16,33
34625,3,517.48157,20,16,33
34625,4,704.09607,20,16,33
34625,5,517.45056,20,16,33
34627,0,-23.949314,20,16,35
34627,1,-81.92044,20,16,35
34627,2,151.73055,20,16,35
34627,3,654.5833,20,16,35
34627,4,-258.59756,20,16,35
34627,5,654.7116,20,16,35
34628,0,15.51888,20,16,36
34628,1,555.0732,20,16,36
34629,4,151.6545,20,16,37
34630,3,453.87558,20,16,38
34630,5,453.86856,20,16,38
34661,1,509.292,20,17,22
34661,4,-396.19308,20,17,22
34662,1,321.5042,20,17,23
34662,3,298.82336,20,17,23
34662,4,-239.43488,20,17,23
34662,5,298.7608,20,17,23
34663,0,-23.451271,20,17,24
34663,1,452.6437,20,17,24
34663,2,223.19687,20,17,24
34663,3,-197.36775,20,17,24
34663,4,-243.99828,20,17,24
34665,0,105.68083,20,17,26
34665,1,-79.761246,20,17,26
34665,2,485.04086,20,17,26
34665,3,279.54297,20,17,26
34665,4,198.91055,20,17,26
34665,5,-8.2177725,20,17,26
34666,0,545.47455,20,17,27
34666,1,371.89227,20,17,27
34666,2,326.27344,20,17,27
34666,3,82.45436,20,17,27
34666,4,281.74774,20,17,27
34666,5,-14.299572,20,17,27
34667,0,359.33456,20,17,28
34667,1,-331.18948,20,17,28
34667,2,560.8819,20,17,28
34667,3,171.06122,20,17,28
34667,4,66.81301,20,17,28
34668,0,360.84775,20,17,29
34668,1,306.24973,20,17,29
34668,2,-144.7383,20,17,29
34668,3,-589.2518,20,17,29
34668,4,300.24753,20,17,29
34668,5,-319.30157,20,17,29
34669,0,-117.99972,20,17,30
34669,1,-132.81363,20,17,30
34669,2,437.4488,20,17,30
34669,3,24.632465,20,17,30
34669,4,220.93839,20,17,30
34669,5,132.3853,20,17,30
34670,0,-354.5506,20,17,31
34670,1,-81.17438,20,17,31
34670,2,25.442583,20,17,31
34670,3,234.40991,20,17,31
34670,4,131.95657,20,17,31
34670,5,72.65107,20,17,31
34671,0,-537.0522,20,17,32
34671,1,-674.4659,20,17,32
34671,2,-436.43253,20,17,32
34671,3,304.36914,20,17,32
34671,4,148.91966,20,17,32
34671,5,102.884315,20,17,32
34672,0,-103.35254,20,17,33
34672,1,-620.20416,20,17,33
34672,3,552.95856,20,17,33
34672,4,634.91846,20,17,33
34672,5,552.94904,20,17,33
34708,0,520.7339,20,18,22
34712,0,442.68695,20,18,26
34712,1,605.9717,20,18,26
34712,2,-164.96236,20,18,26
34712,3,469.5064,20,18,26
34712,4,-297.39413,20,18,26
34712,5,473.55142,20,18,26
34713,0,-118.77641,20,18,27
34713,1,-173.79579,20,18,27
34713,2,398.45178,20,18,27
34713,3,-112.41864,20,18,27
34713,4,208.5439,20,18,27
34713,5,-112.38219,20,18,27
34714,0,-316.3555,20,18,28
34714,1,275.8047,20,18,28
34714,2,412.44547,20,18,28
34714,3,-140.23634,20,18,28
34714,4,394.93692,20,18,28
34714,5,334.59586,20,18,28
34715,0,165.06454,20,18,29
34715,1,-481.47385,20,18,29
34715,2,787.7259,20,18,29
34715,3,-507.01218,20,18,29
34715,4,323.06805,20,18,29
34715,5,-507.042,20,18,29
34716,0,623.20496,20,18,30
34716,1,176.35196,20,18,30
34716,2,540.1957,20,18,30
34716,3,474.73724,20,18,30
34716,4,579.8953,20,18,30
34716,5,268.83893,20,18,30
34717,0,697.83795,20,18,31
34717,1,367.40924,20,18,31
34717,2,456.12897,20,18,31
34717,3,614.2605,20,18,31
34717,4,481.43698,20,18,31
34718,1,280.90802,20,18,32
34718,3,99.204796,20,18,32
34718,4,630.4541,20,18,32
34718,5,-318.29773,20,18,32
34720,0,246.39561,20,18,34
34720,3,578.9489,20,18,34
34720,4,-377.56216,20,18,34
34720,5,353.02426,20,18,34
34721,0,-327.84488,20,18,35
34721,1,-327.89398,20,18,35
34721,3,326.8666,20,18,35
34721,4,138.31671,20,18,35
34722,3,-531.1174,20,18,36
34722,4,442.157,20,18,36
34722,5,-531.08044,20,18,36
34755,1,-542.12634,20,19,22
34755,3,-479.91547,20,19,22
34755,5,-479.92108,20,19,22
34756,0,363.6744,20,19,23
34759,0,201.64943,20,19,26
34759,1,819.3423,20,19,26
34759,2,-479.12668,20,19,26
34759,3,332.69443,20,19,26
34759,4,520.7588,20,19,26
34759,5,332.70316,20,19,26
34760,0,111.73705,20,19,27
34760,1,172.62856,20,19,27
34760,3,-406.62473,20,19,27
34760,4,348.22644,20,19,27
34760,5,-406.57742,20,19,27
34761,0,456.21194,20,19,28
34761,1,55.59469,20,19,28
34761,2,476.17404,20,19,28
34761,4,918.58844,20,19,28
34761,5,-538.4648,20,19,28
34762,0,511.1283,20,19,29
34762,1,549.9298,20,19,29
34762,2,242.09436,20,19,29
34762,3,-402.664,20,19,29
34762,4,464.75275,20,19,29
34763,0,-439.41525,20,19,30
34763,1,100.158615,20,19,30
34763,2,-325.30048,20,19,30
34763,3,500.9511,20,19,30
34763,4,803.9539,20,19,30
34763,5,168.77112,20,19,30
34764,0,283.05515,20,19,31
34764,1,-343.12228,20,19,31
34764,4,896.98236,20,19,31
34766,1,21.10155,20,19,33
34766,4,709.9711,20,19,33
34767,3,406.12177,20,19,34
34767,4,258.43787,20,19,34
34767,5,406.1776,20,19,34
34769,0,-452.04657,20,19,36
34769,4,480.57306,20,19,36
34770,0,372.62033,20,19,37
34770,1,-398.2642,20,19,37
34801,0,-237.06602,20,20,21
34801,1,-237.06355,20,20,21
34801,4,-380.67932,20,20,21
34805,0,237.07439,20,20,25
34805,1,116.71501,20,20,25
34805,2,529.03577,20,20,25
34805,3,684.6469,20,20,25
34805,5,533.0517,20,20,25
34808,0,-246.73273,20,20,28
34808,1,-335.99335,20,20,28
34808,3,-168.76352,20,20,28
34808,4,634.4102,20,20,28
34808,5,-255.42676,20,20,28
34809,0,520.9437,20,20,29
34809,1,69.207825,20,20,29
34809,3,527.957,20,20,29
34809,4,136.17258,20,20,29
34809,5,527.9684,20,20,29
34810,0,564.20575,20,20,30
34810,1,142.76991,20,20,30
34810,3,87.63726,20,20,30
34810,4,-112.05187,20,20,30
34810,5,87.781395,20,20,30
34812,0,299.24078,20,20,32
34812,1,-136.2294,20,20,32
34812,3,474.4638,20,20,32
34812,4,967.3153,20,20,32
34812,5,105.05158,20,20,32
34813,0,-11.102135,20,20,33
34813,2,-11.055504,20,20,33
34813,3,370.7128,20,20,33
34813,4,732.82874,20,20,33
34813,5,573.30707,20,20,33
34814,4,257.3526,20,20,34
34815,0,245.514,20,20,35
34815,2,245.6484,20,20,35
34815,3,-61.899155,20,20,35
34815,4,315.31845,20,20,35
34815,5,-422.7917,20,20,35
34852,1,-150.46361,20,21,25
34852,3,408.2948,20,21,25
34852,4,400.4118,20,21,25
34852,5,408.22186,20,21,25
34853,0,476.0265,20,21,26
34853,1,40.050167,20,21,26
34853,3,445.53784,20,21,26
34853,4,242.83421,20,21,26
34853,5,445.58215,20,21,26
34855,0,202.10922,20,21,28
34855,1,17.115711,20,21,28
34855,4,686.5761,20,21,28
34856,0,461.6217,20,21,29
34856,1,352.30786,20,21,29
34856,2,403.66592,20,21,29
34856,3,609.28094,20,21,29
34856,4,79.29554,20,21,29
34856,5,257.35303,20,21,29
34857,0,392.0943,20,21,30
34857,1,510.291,20,21,30
34857,2,392.06607,20,21,30
34857,3,183.18542,20,21,30
34857,4,703.74207,20,21,30
34857,5,183.13037,20,21,30
34858,0,401.5579,20,21,31
34858,3,422.6633,20,21,31
34858,4,641.73047,20,21,31
34858,5,422.65585,20,21,31
34859,0,520.8209,20,21,32
34859,1,847.56665,20,21,32
34859,2,225.36458,20,21,32
34859,3,534.25543,20,21,32
34859,4,254.77936,20,21,32
34859,5,534.1214,20,21,32
34860,0,-86.025375,20,21,33
34860,2,-285.50546,20,21,33
34860,3,189.0162,20,21,33
34860,4,25.459682,20,21,33
34860,5,188.98672,20,21,33
34861,1,381.44543,20,21,34
34861,3,348.8866,20,21,34
34861,5,348.92065,20,21,34
34862,1,70.29014,20,21,35
34903,0,277.26263,20,22,29
34903,1,-505.62628,20,22,29
34903,4,249.81633,20,22,29
34904,0,524.7097,20,22,30
34904,1,617.0045,20,22,30
34904,2,-15.070769,20,22,30
34904,3,274.8149,20,22,30
34904,4,511.68872,20,22,30
34904,5,274.9179,20,22,30
34905,0,644.9036,20,22,31
34905,1,586.8213,20,22,31
34905,2,-61.99163,20,22,31
34905,4,452.99155,20,22,31
34906,0,-308.24838,20,22,32
34906,2,-308.34198,20,22,32
34906,3,162.32547,20,22,32
34906,4,207.6045,20,22,32
34906,5,162.32114,20,22,32
34908,0,389.1617,20,22,34
34908,3,403.7514,20,22,34
34908,5,403.81628,20,22,34
34909,1,405.93732,20,22,35
34910,1,133.87634,20,22,36
34947,0,117.39913,20,23,26
34947,2,117.21496,20,23,26
34948,0,-27.682251,20,23,27
34948,3,202.03732,20,23,27
34948,4,398.38403,20,23,27
34949,3,-49.126106,20,23,28
34949,4,494.17102,20,23,28
34949,5,-32.897724,20,23,28
34951,0,429.8908,20,23,30
34951,1,207.75787,20,23,30
34951,2,490.54507,20,23,30
34951,3,519.1307,20,23,30
34951,4,638.56555,20,23,30
34952,0,265.22037,20,23,31
34952,1,242.3956,20,23,31
34952,4,500.83185,20,23,31
34953,0,300.36713,20,23,32
34953,1,-473.4403,20,23,32
34953,3,461.30246,20,23,32
34953,4,287.77615,20,23,32
34953,5,585.2771,20,23,32
34954,0,10.710238,20,23,33
34954,1,-458.87024,20,23,33
34954,2,10.675733,20,23,33
34955,3,191.80107,20,23,34
34955,5,191.87868,20,23,34
34994,0,-537.3158,20,24,26
34995,0,-32.386482,20,24,27
34995,1,206.61885,20,24,27
34995,4,585.7666,20,24,27
34996,0,418.1129,20,24,28
34996,1,380.89276,20,24,28
34996,2,418.22803,20,24,28
34996,4,200.34253,20,24,28
34997,0,311.9429,20,24,29
34997,1,130.07886,20,24,29
34997,2,311.92642,20,24,29
34997,4,481.96042,20,24,29
34999,3,342.17383,20,24,31
34999,4,87.39652,20,24,31
34999,5,388.02182,20,24,31
35000,0,-42.20001,20,24,32
35000,1,95.93311,20,24,32
35000,2,348.90775,20,24,32
35000,3,529.7764,20,24,32
35000,4,501.35596,20,24,32
35043,0,-200.2805,20,25,28
35043,1,256.56128,20,25,28
35043,2,281.9313,20,25,28
35044,0,472.8701,20,25,29
35044,1,-232.85677,20,25,29
35044,2,472.83902,20,25,29
35044,3,414.01346,20,25,29
35044,4,624.96484,20,25,29
35044,5,414.14688,20,25,29
35045,0,137.08487,20,25,30
35045,2,137.01254,20,25,30
35045,4,589.27216,20,25,30
36031,0,103.0337,21,10,29
36031,4,-119.31816,21,10,29
36033,0,-128.4989,21,10,31
36033,1,-128.60048,21,10,31
36035,3,-110.2314,21,10,33
36035,5,-110.33604,21,10,33
36076,0,355.77393,21,11,27
36077,0,276.9217,21,11,28
36077,1,522.64417,21,11,28
36077,2,-9.55269,21,11,28
36077,4,-124.01966,21,11,28
36078,4,517.48816,21,11,29
36079,1,483.51892,21,11,30
36079,4,410.4393,21,11,30
36080,4,214.46127,21,11,31
36081,0,-36.09982,21,11,32
36081,2,-269.10358,21,11,32
36081,3,473.97644,21,11,32
36081,4,-110.37547,21,11,32
36081,5,474.03674,21,11,32
36082,3,528.8067,21,11,33
36082,5,528.7574,21,11,33
36083,4,-253.42924,21,11,34
36121,0,256.15726,21,12,25
36121,2,266.52182,21,12,25
36122,1,-314.93472,21,12,26
36122,4,-193.955,21,12,26
36123,0,-330.5862,21,12,27
36123,1,-321.8236,21,12,27
36123,3,-123.91955,21,12,27
36123,5,-123.98162,21,12,27
36124,0,326.25433,21,12,28
36124,2,326.3299,21,12,28
36124,4,390.246,21,12,28
36125,0,-43.983406,21,12,29
36125,2,-43.81644,21,12,29
36125,3,411.34015,21,12,29
36125,5,411.41284,21,12,29
36127,4,-110.24529,21,12,31
36128,0,475.04034,21,12,32
36128,1,-8.410246,21,12,32
36129,1,-72.10221,21,12,33
36129,4,625.76306,21,12,33
36168,0,227.9726,21,13,25
36168,1,635.1602,21,13,25
36168,3,461.17755,21,13,25
36168,4,166.53719,21,13,25
36169,0,-134.24637,21,13,26
36169,1,-530.3194,21,13,26
36169,2,464.28824,21,13,26
36169,3,482.89655,21,13,26
36169,4,41.419277,21,13,26
36169,5,77.47396,21,13,26
36170,0,632.09155,21,13,27
36170,1,401.15283,21,13,27
36170,2,259.7094,21,13,27
36170,3,398.8997,21,13,27
36170,4,-333.02045,21,13,27
36170,5,337.45425,21,13,27
36171,0,-221.74918,21,13,28
36171,1,6.252033,21,13,28
36171,3,547.01874,21,13,28
36171,4,-50.890633,21,13,28
36171,5,546.9974,21,13,28
36172,1,-455.3182,21,13,29
36172,3,875.11755,21,13,29
36172,4,-9.666073,21,13,29
36172,5,875.1697,21,13,29
36173,1,516.29645,21,13,30
36173,3,-157.05145,21,13,30
36173,5,-157.06477,21,13,30
36174,0,627.9507,21,13,31
36174,1,-396.44104,21,13,31
36174,2,139.75803,21,13,31
36174,4,527.7171,21,13,31
36175,0,335.43033,21,13,32
36175,1,151.94878,21,13,32
36175,2,149.19373,21,13,32
36175,3,537.61993,21,13,32
36175,4,466.1224,21,13,32
36175,5,537.71826,21,13,32
36176,0,511.17407,21,13,33
36176,1,660.8425,21,13,33
36176,2,483.3354,21,13,33
36176,3,871.264,21,13,33
36176,4,-480.4178,21,13,33
36176,5,817.6215,21,13,33
36177,0,160.31975,21,13,34
36177,1,612.038,21,13,34
36177,3,494.1631,21,13,34
36177,5,494.12634,21,13,34
36178,3,100.58421,21,13,35
36178,4,479.03833,21,13,35
36178,5,-471.2719,21,13,35
36179,0,92.53546,21,13,36
36179,3,536.75037,21,13,36
36179,5,536.7999,21,13,36
36212,1,-184.1,21,14,22
36214,0,254.22415,21,14,24
36214,1,-421.56708,21,14,24
36214,2,243.69345,21,14,24
36214,3,355.96182,21,14,24
36214,5,457.84476,21,14,24
36215,0,495.4503,21,14,25
36215,1,523.51166,21,14,25
36215,2,132.87277,21,14,25
36215,3,-104.37751,21,14,25
36215,4,-89.34366,21,14,25
36217,0,541.17,21,14,27
36217,1,-27.02164,21,14,27
36217,2,-188.4877,21,14,27
36217,3,634.8345,21,14,27
36217,4,-26.132483,21,14,27
36217,5,68.08538,21,14,27
36218,0,-72.647545,21,14,28
36218,1,145.0343,21,14,28
36218,2,-45.48362,21,14,28
36218,4,580.73956,21,14,28
36219,0,500.0156,21,14,29
36219,1,-466.079,21,14,29
36219,2,469.5303,21,14,29
36219,3,-267.69528,21,14,29
36219,4,438.4406,21,14,29
36219,5,-267.68326,21,14,29
36220,0,411.6479,21,14,30
36220,1,-13.394806,21,14,30
36220,2,411.6372,21,14,30
36220,3,524.5759,21,14,30
36220,4,634.074,21,14,30
36220,5,524.703,21,14,30
36221,0,-43.023743,21,14,31
36221,3,708.3918,21,14,31
36221,4,194.46959,21,14,31
36221,5,489.20837,21,14,31
36222,1,-263.76077,21,14,32
36222,3,52.45206,21,14,32
36222,4,794.472,21,14,32
36222,5,350.2796,21,14,32
36223,0,-909.947,21,14,33
36223,1,-180.92911,21,14,33
36223,3,833.5863,21,14,33
36223,4,39.36936,21,14,33
36223,5,833.63116,21,14,33
36224,0,-1176.2555,21,14,34
36224,1,1.8346213,21,14,34
36224,2,327.33264,21,14,34
36224,4,-406.93918,21,14,34
36224,5,-299.87628,21,14,34
36225,3,-216.87173,21,14,35
36225,5,-216.85147,21,14,35
36227,1,339.8404,21,14,37
36227,4,-158.99591,21,14,37
36259,0,-85.39281,21,15,22
36259,1,-85.40739,21,15,22
36259,3,135.17554,21,15,22
36259,5,135.25218,21,15,22
36261,0,43.43964,21,15,24
36261,1,-139.73833,21,15,24
36261,2,177.0672,21,15,24
36261,3,625.87256,21,15,24
36261,5,408.38235,21,15,24
36262,0,233.18298,21,15,25
36262,1,-601.088,21,15,25
36262,2,90.629,21,15,25
36262,3,-252.50421,21,15,25
36262,4,308.1383,21,15,25
36262,5,-252.38568,21,15,25
36263,0,665.00385,21,15,26
36263,1,261.07855,21,15,26
36263,2,451.35187,21,15,26
36263,3,337.4001,21,15,26
36263,4,656.4412,21,15,26
36263,5,237.88718,21,15,26
36264,0,281.31778,21,15,27
36264,1,-408.22977,21,15,27
36264,2,333.1602,21,15,27
36264,3,206.73082,21,15,27
36264,4,-150.55685,21,15,27
36264,5,286.72586,21,15,27
36265,0,-112.03413,21,15,28
36265,1,368.4033,21,15,28
36265,2,625.1444,21,15,28
36265,3,-392.41592,21,15,28
36265,4,-34.04539,21,15,28
36266,0,-465.50592,21,15,29
36266,1,-599.8553,21,15,29
36266,2,-480.95914,21,15,29
36266,3,435.78314,21,15,29
36266,4,69.326225,21,15,29
36266,5,-164.50626,21,15,29
36267,0,404.13043,21,15,30
36267,1,121.476166,21,15,30
36267,2,645.31726,21,15,30
36267,3,225.54128,21,15,30
36267,4,-194.98015,21,15,30
36267,5,164.44664,21,15,30
36268,0,-40.37247,21,15,31
36268,1,-110.22016,21,15,31
36268,2,400.10162,21,15,31
36268,3,427.5236,21,15,31
36268,4,669.8832,21,15,31
36268,5,329.18936,21,15,31
36269,0,-315.36496,21,15,32
36269,1,264.79138,21,15,32
36269,3,567.12366,21,15,32
36269,4,-440.39948,21,15,32
36269,5,-101.91847,21,15,32
36270,0,588.9591,21,15,33
36270,1,370.54388,21,15,33
36270,2,201.6816,21,15,33
36270,3,255.53604,21,15,33
36270,4,545.93225,21,15,33
36270,5,197.17992,21,15,33
36272,0,409.12405,21,15,35
36272,1,-477.39136,21,15,35
36272,2,409.02356,21,15,35
36272,4,665.7593,21,15,35
36273,0,-406.24426,21,15,36
36273,3,237.49539,21,15,36
36273,5,237.59126,21,15,36
36307,0,500.12527,21,16,23
36307,1,-377.3123,21,16,23
36307,2,528.2429,21,16,23
36307,3,437.81018,21,16,23
36307,4,135.11604,21,16,23
36307,5,432.63992,21,16,23
36308,0,-515.03345,21,16,24
36308,1,-440.35687,21,16,24
36308,3,355.7202,21,16,24
36308,4,828.4801,21,16,24
36308,5,355.8136,21,16,24
36309,0,-559.42255,21,16,25
36309,1,135.46117,21,16,25
36309,2,-460.53296,21,16,25
36309,3,757.30023,21,16,25
36309,4,931.4636,21,16,25
36309,5,229.67386,21,16,25
36311,0,-49.12809,21,16,27
36311,1,95.29929,21,16,27
36311,2,-329.38736,21,16,27
36311,3,-105.40281,21,16,27
36311,4,-154.88995,21,16,27
36311,5,282.76346,21,16,27
36312,0,256.18353,21,16,28
36312,1,334.6473,21,16,28
36312,2,270.18097,21,16,28
36312,3,934.03467,21,16,28
36312,4,-119.161156,21,16,28
36312,5,623.07666,21,16,28
36313,0,-431.9516,21,16,29
36313,1,-104.01926,21,16,29
36313,2,329.61133,21,16,29
36313,3,-338.086,21,16,29
36313,4,23.168497,21,16,29
36313,5,-120.4761,21,16,29
36314,0,116.47117,21,16,30
36314,1,-211.31184,21,16,30
36314,2,685.5926,21,16,30
36314,3,30.43493,21,16,30
36314,4,533.17,21,16,30
36314,5,-233.12305,21,16,30
36315,0,-658.3725,21,16,31
